time,open,high,low,close,bb1 Upper,bb1 Lower,SMA 200,SMA 60,SMA 20,IT_High,IT_Low,LT_High,LT_Low,Market_Struct,BOS_Count,PivHigh_Dist,PivLow_Dist,Divergence,Volume,Volume MA, rsi, rsi2 ,ADX,ATR,ATR2,ATR3,SqueezeState,MACD,Signal
2025-08-30T12:00:00+09:00,107750.70 ,108374.00 ,107736.00 ,108374.00 ,110379.2006,106969.3994,112383.819,110966.935,108674.3,,,,,-1,1,2.84 ,2.25 ,0,2047,3904,41.81 ,42.19 ,34.28 ,0.57 ,1.01 ,1.89 ,-1,-812.63 ,-916.29 
2025-08-30T13:00:00+09:00,108374.00 ,108623.80 ,108316.40 ,108373.70 ,110270.8188,106956.9612,112363.647,110905.4317,108613.89,,,,,-1,1,2.84 ,2.25 ,0,5217,3963,41.81 ,42.18 ,33.81 ,0.47 ,1.00 ,1.86 ,-1,-748.61 ,-891.09 
2025-08-30T14:00:00+09:00,108373.70 ,108422.40 ,108084.10 ,108303.70 ,110122.7071,106962.7029,112342.231,110839.1433,108542.705,,,,,-1,1,2.91 ,2.32 ,0,1852,3897,41.19 ,42.00 ,33.31 ,0.42 ,0.98 ,1.83 ,-1,-695.51 ,-856.17 
2025-08-30T15:00:00+09:00,108303.70 ,108515.20 ,108172.00 ,108283.80 ,109901.9309,107016.1791,112321.3495,110779.14,108459.055,,107301.1,,,-1,1,2.93 ,0.91 ,0,1529,3885,41.00 ,41.94 ,32.77 ,0.39 ,0.97 ,1.82 ,-1,-647.57 ,-820.10 
2025-08-30T16:00:00+09:00,108283.80 ,108460.90 ,108070.40 ,108457.40 ,109625.8095,107133.4405,112301.339,110719.6533,108379.625,,,,,-1,1,2.76 ,1.07 ,0,3035,3958,43.42 ,42.60 ,32.18 ,0.38 ,0.97 ,1.81 ,-1,-588.78 ,-781.47 
2025-08-30T17:00:00+09:00,108457.40 ,108728.20 ,108433.50 ,108523.00 ,108951.0221,107593.4179,112281.035,110655.7033,108272.22,,,,,-1,1,2.70 ,1.13 ,0,1484,3402,44.34 ,42.86 ,31.12 ,0.34 ,0.94 ,1.76 ,1,-530.78 ,-740.64 
2025-08-30T18:00:00+09:00,108523.00 ,108563.50 ,108420.00 ,108472.50 ,108825.765,107659.555,112259.4265,110605.5767,108242.66,,,,,-1,1,2.75 ,1.08 ,0,414,2951,43.75 ,42.71 ,29.64 ,0.27 ,0.88 ,1.65 ,1,-483.31 ,-698.36 
2025-08-30T19:00:00+09:00,108472.50 ,108656.10 ,108356.30 ,108380.80 ,108838.5049,107669.0051,112235.8545,110555.8367,108253.755,,,,,-1,1,2.84 ,1.00 ,0,1321,2281,42.63 ,42.44 ,28.02 ,0.27 ,0.82 ,1.53 ,1,-447.93 ,-648.63 
2025-08-30T20:00:00+09:00,108380.80 ,108677.00 ,108374.70 ,108636.60 ,108876.2377,107661.3423,112214.633,110512.9267,108268.79,,,,,-1,1,2.59 ,1.23 ,0,1678,2163,46.72 ,43.46 ,26.40 ,0.27 ,0.77 ,1.43 ,1,-394.70 ,-594.42 
2025-08-30T21:00:00+09:00,108636.60 ,108636.60 ,108287.50 ,108571.40 ,108863.3782,107666.3618,112193.4905,110467.5633,108264.87,,,,,-1,1,2.66 ,1.17 ,0,2402,2151,45.82 ,43.26 ,24.74 ,0.29 ,0.73 ,1.36 ,1,-353.70 ,-543.43 
2025-08-30T22:00:00+09:00,108571.40 ,108571.40 ,108158.00 ,108484.40 ,108870.5717,107665.5983,112169.918,110415.6333,108268.085,108728.2,,,,-1,1,0.22 ,1.09 ,0,1602,2155,44.59 ,42.99 ,23.20 ,0.32 ,0.70 ,1.30 ,1,-324.49 ,-496.31 
2025-08-30T23:00:00+09:00,108484.40 ,108676.90 ,108352.00 ,108601.00 ,108907.0807,107679.5893,112148.188,110368.2783,108293.335,,,,,-1,1,0.12 ,1.20 ,0,896,2122,46.66 ,43.47 ,21.62 ,0.31 ,0.67 ,1.26 ,1,-288.60 ,-451.10 
2025-08-31T00:00:00+09:00,108601.00 ,108873.00 ,108490.80 ,108822.00 ,108978.0796,107673.9904,112127.091,110316.0933,108326.035,,,,,1,1,0.09 ,1.40 ,0,1837,2057,50.43 ,44.37 ,20.19 ,0.33 ,0.65 ,1.21 ,-1,-239.56 ,-405.76 
2025-08-31T01:00:00+09:00,108822.00 ,108822.00 ,108613.00 ,108764.00 ,108996.649,107758.171,112106.1765,110246.7617,108377.41,,,,,1,1,0.03 ,1.35 ,0,740,1823,49.44 ,44.18 ,18.88 ,0.28 ,0.62 ,1.16 ,-1,-203.04 ,-362.90 
2025-08-31T02:00:00+09:00,108764.00 ,108848.10 ,108564.70 ,108720.90 ,109030.4757,107756.2443,112084.7205,110178.6867,108393.36,,,,,1,1,0.01 ,1.31 ,0,695,1723,48.68 ,44.04 ,17.69 ,0.27 ,0.58 ,1.09 ,-1,-175.55 ,-323.43 
2025-08-31T03:00:00+09:00,108720.90 ,108783.10 ,108580.00 ,108680.70 ,109058.9481,107761.6319,112065.6905,110104.0617,108410.29,,108158,,,1,1,0.04 ,0.48 ,0,444,1704,47.94 ,43.91 ,16.63 ,0.25 ,0.56 ,1.04 ,-1,-155.22 ,-286.98 
2025-08-31T04:00:00+09:00,108680.70 ,108848.00 ,108593.50 ,108776.30 ,109099.0126,107765.5674,112048.191,110032.4567,108432.29,,,,,1,1,0.04 ,0.57 ,0,402,1682,49.90 ,44.32 ,15.69 ,0.24 ,0.54 ,1.01 ,-1,-129.90 ,-251.64 
2025-08-31T05:00:00+09:00,108776.30 ,108777.00 ,108530.00 ,108588.90 ,109113.8892,107783.2908,112029.7245,109957.7567,108448.59,108873,,,,1,1,0.26 ,0.40 ,0,352,1639,46.22 ,43.67 ,14.70 ,0.24 ,0.53 ,0.99 ,-1,-123.53 ,-221.51 
2025-08-31T06:00:00+09:00,108588.90 ,108627.50 ,108436.10 ,108533.70 ,108967.5287,108042.4213,112010.2165,109886.55,108504.975,,,,107301.1,1,1,0.31 ,0.35 ,0,545,1524,45.17 ,43.48 ,13.80 ,0.22 ,0.50 ,0.94 ,1,-121.53 ,-195.71 
2025-08-31T07:00:00+09:00,108533.70 ,108537.30 ,108420.00 ,108475.10 ,108849.5791,108232.8109,111973.8695,109809.8367,108541.195,,,,,1,1,0.37 ,0.29 ,0,684,1459,44.02 ,43.28 ,13.01 ,0.18 ,0.47 ,0.88 ,1,-123.26 ,-173.36 
2025-08-31T08:00:00+09:00,108475.10 ,108755.20 ,108475.00 ,108755.10 ,108872.0329,108248.4671,111936.1135,109741.1783,108560.25,,,,,1,1,0.11 ,0.55 ,0,842,1398,50.50 ,44.55 ,12.36 ,0.21 ,0.45 ,0.83 ,1,-100.87 ,-152.50 
2025-08-31T09:00:00+09:00,108755.10 ,109351.90 ,108753.10 ,109334.90 ,109056.6691,108159.9509,111902.232,109676.8433,108608.31,,,,,1,2,0.42 ,1.08 ,0,2893,1282,60.65 ,47.06 ,12.32 ,0.32 ,0.43 ,0.81 ,-1,-35.92 ,-129.87 
2025-08-31T10:00:00+09:00,109334.90 ,109428.40 ,109079.00 ,109375.40 ,109199.1737,108124.6163,111864.2975,109620.0767,108661.895,,,,,1,2,0.46 ,1.11 ,0,1859,1283,61.24 ,47.23 ,12.85 ,0.32 ,0.43 ,0.80 ,-1,18.60 ,-105.24 
2025-08-31T11:00:00+09:00,109375.40 ,109386.40 ,109115.80 ,109174.10 ,109258.3355,108154.4845,111826.4175,109554.4917,108706.41,,,,,1,2,0.28 ,0.93 ,0,794,1246,56.64 ,46.47 ,13.84 ,0.30 ,0.42 ,0.78 ,-1,45.04 ,-80.73 
2025-08-31T12:00:00+09:00,109174.10 ,109326.80 ,109102.10 ,109159.90 ,109314.611,108168.459,111789.154,109496.4333,108741.535,,108420,,,1,2,0.26 ,0.68 ,0,626,1125,56.32 ,46.42 ,15.30 ,0.27 ,0.41 ,0.77 ,-1,64.12 ,-56.36 
2025-08-31T13:00:00+09:00,109159.90 ,109177.70 ,108615.00 ,108760.30 ,109317.6445,108189.1555,111747.91,109437.6933,108753.4,,,,,1,2,0.10 ,0.31 ,0,2008,1152,48.05 ,44.93 ,16.57 ,0.35 ,0.41 ,0.77 ,-1,46.45 ,-36.77 
2025-08-31T14:00:00+09:00,108760.30 ,108760.40 ,108512.10 ,108708.90 ,109315.1547,108215.2853,111706.5455,109377.1283,108765.22,,,,,1,2,0.15 ,0.27 ,0,1306,1196,47.09 ,44.74 ,17.69 ,0.31 ,0.42 ,0.78 ,-1,27.98 ,-19.93 
2025-08-31T15:00:00+09:00,108708.90 ,108722.70 ,108473.00 ,108665.50 ,109302.9535,108256 ,111666.302,109316.025,108779.455,109428.4,,,,1,2,0.70 ,0.23 ,0,1245,1192,46.25 ,44.58 ,18.64 ,0.28 ,0.42 ,0.78 ,-1,9.73 ,-5.35 
2025-08-31T16:00:00+09:00,108665.50 ,108781.90 ,108620.50 ,108656.80 ,109302.9341,108257.9959,111625.086,109262.5883,108780.465,,,,,1,2,0.71 ,0.22 ,0,645,1141,46.07 ,44.55 ,18.96 ,0.24 ,0.41 ,0.77 ,-1,-5.37 ,7.75 
2025-08-31T17:00:00+09:00,108656.80 ,108976.60 ,108656.80 ,108960.60 ,109318.7769,108281.0731,111585.7705,109214.1767,108799.925,,,,,1,2,0.43 ,0.50 ,0,1885,1115,52.86 ,45.97 ,18.80 ,0.26 ,0.41 ,0.77 ,-1,7.09 ,19.75 
2025-08-31T18:00:00+09:00,108960.60 ,109058.60 ,108392.20 ,108460.60 ,109320.5766,108276.8934,111546.0695,109155.5,108798.735,,,,,1,2,0.89 ,0.04 ,0,2826,1176,43.22 ,44.07 ,18.14 ,0.38 ,0.42 ,0.78 ,-1,-23.11 ,21.17 
2025-08-31T19:00:00+09:00,108460.60 ,108588.40 ,108259.00 ,108525.90 ,109323.497,108266.463,111509.2435,109092.6133,108794.98,,,,,1,2,0.83 ,0.10 ,0,2642,1263,44.64 ,44.38 ,17.15 ,0.35 ,0.42 ,0.78 ,-1,-41.30 ,14.51 
2025-08-31T20:00:00+09:00,108525.90 ,108559.00 ,108272.80 ,108344.00 ,109334.6188,108207.5412,111473.258,109022.9483,108771.08,,,,,-1,1,1.00 ,0.07 ,0,1135,1228,41.52 ,43.70 ,16.43 ,0.32 ,0.42 ,0.78 ,-1,-69.59 ,1.78 
2025-08-31T21:00:00+09:00,108344.00 ,108453.00 ,108270.60 ,108281.20 ,109349.6269,108144.2531,111435.181,108958.2133,108746.94,,,,,-1,1,1.06 ,0.13 ,0,1168,1250,40.47 ,43.46 ,15.92 ,0.27 ,0.42 ,0.78 ,-1,-95.98 ,-16.01 
2025-08-31T22:00:00+09:00,108281.20 ,108415.20 ,108151.60 ,108383.00 ,109353.2982,108106.7918,111397.4265,108907.41,108730.045,,,,,-1,1,0.96 ,0.03 ,0,2151,1323,42.99 ,43.96 ,15.68 ,0.26 ,0.42 ,0.78 ,-1,-107.43 ,-33.11 
2025-08-31T23:00:00+09:00,108383.00 ,108479.00 ,108214.80 ,108418.30 ,109354.6601,108079.1899,111360.768,108858.2083,108716.925,,,,,-1,1,0.93 ,0.00 ,0,1311,1366,43.88 ,44.13 ,15.65 ,0.26 ,0.42 ,0.78 ,-1,-112.37 ,-48.70 
2025-09-01T00:00:00+09:00,108418.30 ,108807.90 ,108414.90 ,108755.80 ,109353.3159,108078.4841,111325.7005,108809.925,108715.9,,,,,-1,1,0.62 ,0.31 ,0,1725,1432,51.62 ,45.78 ,15.61 ,0.29 ,0.42 ,0.79 ,-1,-88.03 ,-59.57 
2025-09-01T01:00:00+09:00,108755.80 ,108933.60 ,108496.00 ,108870.80 ,109368.0211,108091.9689,111291.434,108766.8167,108729.995,,,,,-1,1,0.51 ,0.41 ,0,2351,1532,53.95 ,46.33 ,15.72 ,0.33 ,0.43 ,0.80 ,-1,-58.79 ,-65.50 
2025-09-01T02:00:00+09:00,108870.80 ,108940.00 ,108791.50 ,108936.20 ,109387.5014,108112.7386,111257.402,108727.9267,108750.12,,,,,-1,1,0.45 ,0.47 ,0,1029,1556,55.27 ,46.64 ,15.86 ,0.26 ,0.43 ,0.80 ,-1,-29.99 ,-69.62 
2025-09-01T03:00:00+09:00,108936.20 ,109181.60 ,108873.90 ,109083.90 ,109420.6407,108140.4793,111225.018,108692.0633,108780.56,,108151.6,,,-1,1,0.32 ,0.85 ,0,1018,1573,58.19 ,47.35 ,16.23 ,0.27 ,0.44 ,0.82 ,-1,4.70 ,-66.53 
2025-09-01T04:00:00+09:00,109083.90 ,109106.10 ,108846.30 ,108868.80 ,109427.3391,108145.1509,111193.029,108673.5983,108786.245,,,,,-1,1,0.51 ,0.66 ,0,965,1579,52.79 ,46.43 ,16.75 ,0.26 ,0.44 ,0.82 ,-1,14.67 ,-60.31 
2025-09-01T05:00:00+09:00,108868.80 ,109067.70 ,108810.90 ,109067.70 ,109377.8036,108167.9664,111162.4455,108665.0283,108772.885,,,,,-1,1,0.33 ,0.84 ,0,1014,1485,56.78 ,47.40 ,17.26 ,0.25 ,0.44 ,0.82 ,-1,38.17 ,-48.34 
2025-09-01T06:00:00+09:00,109067.70 ,109067.70 ,108891.40 ,108984.90 ,109301.8004,108204.9196,111133.225,108652.6533,108753.36,,,109428.4,,-1,1,0.41 ,0.76 ,0,715,1428,54.71 ,47.04 ,17.85 ,0.22 ,0.43 ,0.80 ,-1,49.55 ,-32.17 
2025-09-01T07:00:00+09:00,108984.90 ,109190.70 ,108696.40 ,108840.80 ,109252.2536,108221.1364,111104.5095,108634.0533,108736.695,,,,,-1,1,0.54 ,0.63 ,0,1286,1453,51.20 ,46.41 ,18.31 ,0.30 ,0.43 ,0.80 ,-1,46.40 ,-15.08 
2025-09-01T08:00:00+09:00,108840.80 ,108862.20 ,108020.20 ,108208.30 ,109215.1996,108163.0304,111071.6645,108603.425,108689.115,,,,,-1,1,1.13 ,0.05 ,0,3441,1593,39.30 ,43.80 ,18.96 ,0.46 ,0.44 ,0.83 ,-1,-7.05 ,-3.37 
2025-09-01T09:00:00+09:00,108208.30 ,108377.20 ,107582.00 ,108177.70 ,109229.7801,108090.1899,111037.6845,108561.8683,108659.985,,,,,-1,1,1.16 ,0.02 ,0,5980,1792,38.83 ,43.68 ,19.96 ,0.55 ,0.46 ,0.86 ,-1,-51.29 ,0.71 
2025-09-01T10:00:00+09:00,108177.70 ,108440.00 ,107915.40 ,108103.80 ,109248.1108,108011.3492,111002.9475,108545.87,108629.73,,,,,-1,2,1.23 ,0.04 ,0,2221,1838,37.66 ,43.38 ,21.04 ,0.53 ,0.48 ,0.89 ,-1,-91.25 ,-2.90 
2025-09-01T11:00:00+09:00,108103.80 ,108156.50 ,107380.00 ,107586.30 ,109342.739,107808.801,110965.368,108536.3267,108575.77,,,,,-1,2,1.71 ,0.53 ,0,3279,1939,30.68 ,41.38 ,22.38 ,0.60 ,0.50 ,0.93 ,-1,-162.81 ,-17.66 
2025-09-01T12:00:00+09:00,107586.30 ,107734.70 ,107352.00 ,107627.80 ,109393.8424,107654.7976,110928.018,108524.525,108524.32,109190.7,,,,-1,2,1.45 ,0.49 ,0,2025,2008,31.77 ,41.60 ,24.03 ,0.52 ,0.52 ,0.97 ,-1,-213.71 ,-41.92 
2025-09-01T13:00:00+09:00,107627.80 ,107732.00 ,107237.00 ,107376.10 ,109423.1423,107467.0477,110888.486,108503.2967,108445.095,,,,,-1,2,1.69 ,0.72 ,0,2563,2042,28.81 ,40.65 ,25.99 ,0.50 ,0.54 ,1.00 ,-1,-271.23 ,-73.69 
2025-09-01T14:00:00+09:00,107376.10 ,107952.70 ,107212.00 ,107822.30 ,109428.0834,107398.2766,110852.663,108493.3333,108413.18,,,,,-1,2,1.27 ,0.31 ,0,3196,2061,39.57 ,43.00 ,28.27 ,0.56 ,0.55 ,1.03 ,-1,-277.61 ,-108.78 
2025-09-01T15:00:00+09:00,107822.30 ,108082.50 ,107550.60 ,108024.90 ,109415.3252,107360.9348,110816.4615,108492.1483,108388.13,,,,,-1,2,1.08 ,0.12 ,0,1949,2026,43.73 ,44.03 ,30.31 ,0.54 ,0.57 ,1.06 ,-1,-263.28 ,-143.54 
2025-09-01T16:00:00+09:00,108024.90 ,109375.00 ,107932.70 ,109375.00 ,109552.7359,107326.6241,110786.4495,108512.265,108439.68,,,,,1,1,0.17 ,1.12 ,0,7365,2338,62.34 ,50.15 ,31.82 ,0.79 ,0.60 ,1.12 ,-1,-141.36 ,-164.40 
2025-09-01T17:00:00+09:00,109375.00 ,109773.20 ,109368.30 ,109545.00 ,109712.1032,107293.6368,110757.5165,108542.4067,108502.87,,,,,1,1,0.32 ,1.27 ,0,6437,2601,63.96 ,50.84 ,33.03 ,0.65 ,0.63 ,1.17 ,-1,-30.66 ,-167.02 
2025-09-01T18:00:00+09:00,109545.00 ,109868.20 ,109439.00 ,109472.10 ,109836 ,107278.5009,110727.7695,108560.2433,108557.325,,,,,1,1,0.26 ,1.21 ,0,4121,2700,62.71 ,50.54 ,33.84 ,0.56 ,0.65 ,1.22 ,-1,50.60 ,-155.70 
2025-09-01T19:00:00+09:00,109472.10 ,109472.20 ,108136.20 ,108534.00 ,109840.412,107285.808,110695.5445,108563.4417,108563.11,,107212,,,1,1,0.61 ,1.22 ,0,7858,3027,49.41 ,46.83 ,33.93 ,0.79 ,0.69 ,1.29 ,-1,38.86 ,-141.24 
2025-09-01T20:00:00+09:00,108534.00 ,108819.90 ,108418.90 ,108738.40 ,109839.0394,107285.4406,110664.1965,108570.1433,108562.24,,,,,1,1,0.42 ,1.40 ,0,2591,3070,51.81 ,47.68 ,33.32 ,0.65 ,0.72 ,1.34 ,-1,45.52 ,-118.10 
2025-09-01T21:00:00+09:00,108738.40 ,109110.80 ,108590.10 ,109054.50 ,109859.5638,107283.2862,110633.789,108583.3367,108571.425,,,,,1,1,0.12 ,1.69 ,0,2733,3089,55.33 ,48.97 ,32.21 ,0.59 ,0.74 ,1.38 ,-1,75.44 ,-85.97 
2025-09-01T22:00:00+09:00,109054.50 ,109477.50 ,108888.20 ,108964.20 ,109862.6063,107283.0437,110603.76,108609.3067,108572.825,,,,,1,1,0.21 ,1.61 ,0,4548,3265,54.12 ,48.62 ,30.89 ,0.57 ,0.76 ,1.42 ,-1,90.81 ,-45.74 
2025-09-01T23:00:00+09:00,108964.20 ,109272.10 ,108760.80 ,109104.20 ,109865.2594,107282.4206,110575.0805,108631.865,108573.84,109868.2,,,,1,1,0.70 ,1.73 ,0,2602,3344,55.74 ,49.20 ,29.46 ,0.54 ,0.78 ,1.46 ,-1,112.99 ,-2.34 
2025-09-02T00:00:00+09:00,109104.20 ,109336.00 ,108513.00 ,108736.90 ,109853.9103,107280.5797,110544.49,108637.9133,108567.245,,,,,1,1,1.04 ,1.40 ,0,2926,3443,50.67 ,47.77 ,27.74 ,0.61 ,0.81 ,1.51 ,-1,99.78 ,38.00 
2025-09-02T01:00:00+09:00,108736.90 ,109055.40 ,108594.30 ,108733.90 ,109819.3564,107281.7536,110514.076,108643.9167,108550.555,,,,,1,1,1.04 ,1.40 ,0,1551,3469,50.63 ,47.75 ,25.74 ,0.55 ,0.83 ,1.55 ,-1,88.06 ,63.49 
2025-09-02T02:00:00+09:00,108733.90 ,108911.70 ,108339.10 ,108879.40 ,109807.6755,107282.8845,110484.305,108653.5117,108545.28,,,,,1,1,0.91 ,1.53 ,0,2223,3545,52.61 ,48.37 ,23.94 ,0.54 ,0.86 ,1.60 ,-1,89.47 ,76.84 
2025-09-02T03:00:00+09:00,108879.40 ,109230.30 ,108875.90 ,109187.20 ,109849.996,107275.204,110456.443,108668.5683,108562.6,,,,,1,1,0.62 ,1.81 ,0,1456,3553,56.58 ,49.67 ,22.20 ,0.47 ,0.87 ,1.62 ,-1,114.12 ,83.89 
2025-09-02T04:00:00+09:00,109187.20 ,109282.50 ,109116.70 ,109168.80 ,109913.1429,107308.1071,110428.7365,108680.425,108610.625,,,,,1,1,0.64 ,1.79 ,0,915,3427,56.27 ,49.59 ,20.66 ,0.36 ,0.86 ,1.61 ,-1,130.65 ,94.09 
2025-09-02T05:00:00+09:00,109168.80 ,109173.30 ,108223.70 ,108832.20 ,109933.5451,107353.1549,110399.5835,108685.5783,108643.35,,,,,1,1,0.95 ,1.49 ,0,6519,3454,50.90 ,48.22 ,19.45 ,0.53 ,0.86 ,1.60 ,-1,115.27 ,101.84 
2025-09-02T06:00:00+09:00,108832.20 ,108894.70 ,107410.00 ,107754.20 ,109953.754,107297.986,110365.6615,108673.6067,108625.87,,,,,1,1,1.96 ,0.50 ,0,4463,3566,38.28 ,44.22 ,18.80 ,0.82 ,0.88 ,1.64 ,-1,15.91 ,95.23 
2025-09-02T07:00:00+09:00,107754.20 ,108453.40 ,107541.40 ,108391.90 ,109911.7796,107420.5204,110335.108,108673.7917,108666.15,,,,,1,1,1.36 ,1.09 ,0,2248,3514,46.70 ,46.88 ,18.72 ,0.82 ,0.90 ,1.68 ,-1,-11.24 ,83.89 
2025-09-02T08:00:00+09:00,108391.90 ,109399.00 ,108372.50 ,109186.30 ,109912.7413,107575.4087,110309.136,108682.9533,108744.075,,,,,1,1,0.62 ,1.81 ,0,2856,3556,54.94 ,49.92 ,18.73 ,0.86 ,0.92 ,1.72 ,-1,30.98 ,74.78 
2025-09-02T09:00:00+09:00,109186.30 ,109296.00 ,108837.40 ,108989.60 ,109813.4525,107836.0475,110282.7885,108689.9233,108824.75,,,,,1,1,0.81 ,1.63 ,0,2126,3534,52.76 ,49.21 ,18.68 ,0.71 ,0.94 ,1.75 ,1,48.02 ,69.03 
2025-09-02T10:00:00+09:00,108989.60 ,109565.00 ,108940.50 ,109258.00 ,109787.31,108005.76,110256.992,108702.8167,108896.535,,,,107212,1,1,0.56 ,1.87 ,0,2639,3506,55.36 ,50.20 ,18.64 ,0.66 ,0.95 ,1.77 ,1,82.23 ,68.38 
2025-09-02T11:00:00+09:00,109258.00 ,110221.50 ,109118.00 ,110199.90 ,109971.7096,108038.8604,110234.912,108729.465,109005.285,,107410,,,1,2,0.30 ,2.53 ,0,4218,3620,63.05 ,53.44 ,18.78 ,0.77 ,0.97 ,1.80 ,1,183.23 ,78.80 
2025-09-02T12:00:00+09:00,110199.90 ,110570.40 ,110007.30 ,110280.20 ,110156.6763,107944.4137,110223.4975,108753.7683,109050.545,,,,,1,2,0.37 ,2.60 ,0,5147,3509,63.62 ,53.71 ,18.92 ,0.69 ,0.96 ,1.79 ,-1,266.68 ,95.75 
2025-09-02T13:00:00+09:00,110280.20 ,110371.00 ,110098.90 ,110270.50 ,110298.0276,107875.6124,110211.202,108778.8767,109086.82,,,,,1,2,0.36 ,2.59 ,0,2149,3294,63.49 ,53.67 ,18.83 ,0.54 ,0.95 ,1.77 ,-1,328.25 ,117.70 
2025-09-02T14:00:00+09:00,110270.50 ,110284.90 ,109991.60 ,110160.00 ,110410.7679,107831.6621,110197.295,108802.8617,109121.215,,,,,1,2,0.26 ,2.50 ,0,1209,3149,61.96 ,53.24 ,18.49 ,0.45 ,0.94 ,1.75 ,-1,363.93 ,145.33 
2025-09-02T15:00:00+09:00,110160.00 ,110577.80 ,110117.80 ,110311.70 ,110568.7137,107851.4863,110181.8545,108830.045,109210.1,,,,,1,2,0.40 ,2.63 ,0,3516,2932,63.27 ,53.76 ,18.45 ,0.44 ,0.91 ,1.71 ,-1,399.84 ,187.99 
2025-09-02T16:00:00+09:00,110311.70 ,110341.80 ,109935.60 ,110180.00 ,110685.2801,107879.0799,110165.542,108853.44,109282.18,,,,,1,2,0.28 ,2.51 ,0,1872,2896,61.29 ,53.23 ,18.59 ,0.41 ,0.90 ,1.67 ,-1,412.92 ,235.12 
2025-09-02T17:00:00+09:00,110180.00 ,110664.00 ,109988.60 ,110303.40 ,110811.3571,107877.8929,110154.014,108882.015,109344.625,,,,,1,2,0.39 ,2.62 ,0,4730,2996,62.48 ,53.67 ,19.08 ,0.48 ,0.89 ,1.66 ,-1,428.30 ,279.27 
2025-09-02T18:00:00+09:00,110303.40 ,110638.70 ,110204.80 ,110399.90 ,110941.0303,107891.7897,110140.86,108913.1183,109416.41,,,,,1,2,0.48 ,2.71 ,0,2008,2869,63.42 ,54.01 ,19.67 ,0.45 ,0.88 ,1.64 ,-1,443.16 ,323.17 
2025-09-02T19:00:00+09:00,110399.90 ,110426.20 ,110073.00 ,110202.30 ,111025.8047,107916.8253,110125.0815,108941.905,109471.315,,,,,1,2,0.30 ,2.53 ,0,1832,2830,60.09 ,53.19 ,20.17 ,0.41 ,0.87 ,1.62 ,-1,434.00 ,362.26 
2025-09-02T20:00:00+09:00,110202.30 ,110207.30 ,109537.00 ,109705.60 ,111039.6708,107999.8292,110109.289,108957.7467,109519.75,,,,,1,2,0.15 ,2.09 ,0,3459,2857,52.62 ,51.21 ,20.31 ,0.48 ,0.86 ,1.60 ,-1,382.25 ,384.37 
2025-09-02T21:00:00+09:00,109705.60 ,109808.40 ,108334.50 ,108751.70 ,111038.7389,108002.5411,110089.373,108948.0267,109520.64,,,,,1,2,1.03 ,1.23 ,0,13061,3432,41.86 ,47.72 ,20.57 ,0.77 ,0.88 ,1.63 ,-1,261.25 ,383.77 
2025-09-02T22:00:00+09:00,108751.70 ,111233.50 ,108688.00 ,111097.90 ,111265.7985,107997.3315,110083.338,108976.735,109631.565,,,,,1,2,1.11 ,3.32 ,0,16184,4130,62.29 ,55.35 ,20.53 ,1.27 ,0.93 ,1.74 ,-1,350.64 ,386.26 
2025-09-02T23:00:00+09:00,111097.90 ,111726.40 ,110732.00 ,111297.00 ,111509.4684,107964.6416,110080.265,109012.1167,109737.055,,,,,1,2,1.28 ,3.49 ,0,11465,4631,63.46 ,55.91 ,20.44 ,1.14 ,0.98 ,1.83 ,-1,432.56 ,393.88 
2025-09-03T00:00:00+09:00,111297.00 ,111479.80 ,110568.30 ,110786.90 ,111626.5835,108009.3365,110076.8285,109039.2333,109817.96,,,,,1,2,0.83 ,3.05 ,0,4728,4821,58.44 ,54.14 ,20.14 ,1.04 ,1.03 ,1.92 ,-1,451.12 ,399.58 
2025-09-03T01:00:00+09:00,110786.90 ,111082.80 ,110427.10 ,110750.00 ,111706.5392,108121.1608,110073.7525,109072.395,109913.85,,,,,1,2,0.80 ,3.02 ,0,3728,4682,58.09 ,54.02 ,19.59 ,0.89 ,1.06 ,1.97 ,-1,457.58 ,404.54 
2025-09-03T02:00:00+09:00,110750.00 ,111000.00 ,110588.10 ,110867.00 ,111607.5799,108531.4001,110069.297,109108.3633,110069.49,,108334.5,,,1,2,0.90 ,2.28 ,0,1809,4549,58.95 ,54.36 ,18.91 ,0.72 ,1.05 ,1.96 ,-1,466.76 ,408.81 
2025-09-03T03:00:00+09:00,110867.00 ,110900.00 ,110137.30 ,110587.20 ,111523.9744,108834.5356,110067.44,109140.3917,110179.255,,,,,1,2,0.65 ,2.04 ,0,3299,4602,55.99 ,53.39 ,18.35 ,0.71 ,1.04 ,1.94 ,-1,446.31 ,409.16 
2025-09-03T04:00:00+09:00,110587.20 ,110798.80 ,110388.30 ,110745.40 ,111542.0736,108972.3464,110065.206,109175.2017,110257.21,111726.4,,,,1,2,0.89 ,2.18 ,0,1219,4520,57.29 ,53.86 ,17.47 ,0.60 ,1.02 ,1.91 ,-1,437.82 ,409.59 
2025-09-03T05:00:00+09:00,110745.40 ,111366.30 ,110661.00 ,111355.60 ,111606.2902,109144.7298,110064.2045,109215.1183,110375.51,,,,,1,2,0.33 ,2.71 ,0,3088,4568,61.97 ,55.65 ,16.73 ,0.61 ,1.01 ,1.89 ,-1,474.86 ,419.88 
